title,date,stock,label
"Strategist Channels His Inner Elsa, Says Apple Investors Need To Let It Go",2020-03-31,AAPL,0.0
"Int'l. Air Transport Authority Chief Economist Sees Consolidation In Airline Sector As Some Airlines Fail, Calls Signs In Chinese Domestic Market 'Encouraging,' Load Factors Are About 60%",2020-03-31,A,0.0
Vivus Shares Rally On Accelerated Telemedicine Launch,2020-03-31,AAP,0.0
"UBS Maintains Buy on Apple, Lowers Price Target to $290",2020-03-30,AAPL,1.0
Ad Sales Decrease With Covid-19 But Digital Holds The Key,2020-03-30,AAPL,1.0
Shares of several technology companies are trading higher as equities continue to rise following last week's rebound amid US stimulus measures.,2020-03-30,AAPL,1.0
Shares of several technology companies are trading higher as equities continue to rise following last week's rebound amid US stimulus measures.,2020-03-30,A,1.0
"Wells Fargo Maintains Overweight on Agilent Technologies, Lowers Price Target to $82",2020-03-30,A,1.0
"Shares of several healthcare companies are trading lower, selling off from this week's strength. While the US stimulus package boosted economic optimism, demand concerns still exist amid the coronavirus outbreak.",2020-03-27,A,0.0
Loup Ventures Says Believes Demand For 5G iPhone Will Be Initially Muted 'as it will reflect overall consumer demand in the fall which we expect to be soft'; Says Believes Apple Is 'One Of The Best Ways' To Invest In 5G Transformation,2020-03-27,AAPL,0.0
"For Some Companies, A Sliver Of Good News During COVID-19",2020-03-27,AAPL,0.0
"Loup Ventures Says Believes It Is Still Likely Apple Will Host A Fall 5G iPhone Launch; Notes China Manufacturing And Assembly, Including Some Apple Partners Are Starting To Ramp Up Production",2020-03-27,AAPL,0.0
"Loup Ventures Says 'Taking the view that China production will remain stable (which can quickly change), the supply chain should be positioned to supply several million iPhones by the end of September, in line with supply for previous launches.'",2020-03-27,AAPL,0.0
"Shares of several healthcare companies are trading higher following Senate passage of a $2 trillion economic stimulus package, which has lifted stocks across sectors.",2020-03-26,A,1.0
"Barclays Maintains Equal-Weight on Agilent Technologies, Lowers Price Target to $76",2020-03-26,A,1.0
Ariel Chairman John Rogers Thinks Current Market Is 'Once In A Lifetime Opportunity To Buy Stocks',2020-03-26,A,1.0
Roku Or Netflix – Which One Is Better In The Near Term?,2020-03-26,AAPL,1.0
Tim Cook Announces Apple 10M Masks Donation To US Health Workers,2020-03-26,AAPL,1.0
"Tesla, Wayfair And Other Profitable Short Trades Could Get A Short Covering Boost",2020-03-25,AAPL,1.0
"'Huawei is set to release its #P40 phone series on Thursday, a move that analysts predicted could help push up its phone shipments and even surpass major counterpart @Apple in the short term' -Tweet From China's Global Times Biz",2020-03-25,AAPL,1.0
COVID-19 Crisis Could Make Big Tech Even Stronger,2020-03-25,AAPL,1.0
"'Apple weighs delaying 5G iPhone launch by months, sources say' -Nikkei",2020-03-25,AAPL,1.0
"Apple's Tim Cook Says Has Been Able To 'Source 10M masks for the US and millions more' For Regions In Europe, Says ' Our ops teams are helping to find and purchase masks from our supply chain in coordination with governments around the world.'",2020-03-25,AAPL,1.0
Apple Expects Stores To Start Re-Opening In First Half On April,2020-03-24,AAPL,1.0
Why Aaron's Stock Is Trading Higher Today,2020-03-24,AAN,1.0
Aaron's shares are trading higher after Stifel maintained a Buy rating on the company's stock.,2020-03-24,AAN,1.0
"Stifel Maintains Buy on Aaron's, Lowers Price Target to $29",2020-03-24,AAN,1.0
'Apple Expects to Start Reopening Stores in First Half of April' -Bloomberg,2020-03-24,AAPL,1.0
Stocks That Hit 52-Week Lows On Monday,2020-03-23,AAP,0.0
Aaron's Says it is Continuing to Offer Delivery and Curbside Pickup,2020-03-23,AAN,0.0
Stocks That Hit 52-Week Lows On Monday,2020-03-23,AAN,0.0
"Wells Fargo Earlier Maintained Equal-Weight on Advance Auto Parts, Lowered Price Target to $85",2020-03-23,AAP,0.0
Foxconn Has Secured Enough Workers To Meet 'Seasonal Demand' At All Major Chinese Plants,2020-03-23,AAPL,0.0
"Citigroup Maintains Neutral on Agilent Technologies, Lowers Price Target to $75",2020-03-20,A,0.0
"Shares of several real estate companies are trading higher, rebounding from recent weakness amid market strength.",2020-03-20,ABR,0.0
Apple Limits Online iPhone Purchases To Two After Closing All Stores Outside China,2020-03-20,AAPL,0.0
"Shares of several technology companies are trading higher. Market strength has been attributed to strong containment measures taken by California, rebound in oil, central bank actions and expectations of increased technology usage amid the virus outbreak.",2020-03-20,AAPL,0.0
"The Daily Biotech Pulse: Mylan Ramps Up Manufacturing Of Potential COVID-19 Drug, Lexicon Stops Study Early, Masimo To Buy German Ventilation Company",2020-03-20,ABIO,0.0
"Nomura Maintains Neutral on Advance Auto Parts, Lowers Price Target to $115",2020-03-19,AAP,1.0
Will Big Tech Come To The Rescue Against COVID-19?,2020-03-19,AAPL,1.0
"Canaccord Genuity Maintains Buy on Apple, Lowers Price Target to $300",2020-03-19,AAPL,1.0
Stocks That Hit 52-Week Lows On Thursday,2020-03-19,AB,1.0
Stocks That Hit 52-Week Lows On Thursday,2020-03-19,AAN,1.0
Shares of several industrial companies are trading lower as equities sell-off amid continued global coronavirus concerns. The virus has caused global economic disruption and negatively impacted stocks across sectors.,2020-03-18,ABB,0.0
"Oil Giants Persist In Paradoxical Behavior, But They Can Afford It",2020-03-18,AAPL,0.0
"Travel, Airline Stocks In Focus Amid Fresh Weakness; Amazon To Hire 100,000 Workers",2020-03-18,AAPL,0.0
"Shares of several technology, software and semiconductor companies are trading lower as equities sell off amid continued global coronavirus concerns. The virus has caused global economic disruption and negatively impacted stocks across sectors.",2020-03-18,AAPL,0.0
Apple Unveils New iPad Pro And New MacBook Air,2020-03-18,AAPL,0.0
Apple shares are trading higher as tech stocks rebound following Monday's crash. Morgan Stanley analysts today maintained an overweight rating on the stock.,2020-03-17,AAPL,1.0
"Trump Says Will Expand Medicare Telehealth Service Offers, Working With Skype, Apple For FaceTime",2020-03-17,AAPL,1.0
"Morgan Stanley Maintains Overweight on Advance Auto Parts, Lowers Price Target to $175",2020-03-17,AAP,1.0
Hearing Apple To Close All Retail Stores Until Further Notice,2020-03-17,AAPL,1.0
"UPDATE: Apple Previously Announced Closing Of Retail Locations Til Mar. 27, Now Says 'Until Further Notice'",2020-03-17,AAPL,1.0
144 Biggest Movers From Friday,2020-03-16,AAON,0.0
Stocks That Hit 52-Week Lows On Monday,2020-03-16,AAOI,0.0
Stocks That Hit 52-Week Lows On Monday,2020-03-16,AAN,0.0
Stocks That Hit 52-Week Lows On Monday,2020-03-16,A,0.0
Shares of several healthcare companies are trading lower in sympathy with the overall market on continued downward momentum caused by the coronavirus. The virus has had a negative impact on the global economy.,2020-03-16,A,0.0
Canopy Growth's Storz & Bickel Bypasses Apple's Vaping App Ban With New Web App,2020-03-13,AAPL,1.0
"Shares of several basic materials companies are trading higher, rebounding following Thursday's crash. The sector has been volatile amid the coronavirus outbreak, which has disrupted economic activity. NOTE: While markets rebound, virus fears persist.",2020-03-13,A,1.0
VirnetX Receives ~$454M Payment In Apple Suit,2020-03-13,AAPL,1.0
AAON Reports $20M Buyback,2020-03-13,AAON,1.0
88 Stocks Moving In Friday's Mid-Day Session,2020-03-13,AAPL,1.0
Stocks That Hit 52-Week Lows On Thursday,2020-03-12,AAON,0.0
Stocks That Hit 52-Week Lows On Thursday,2020-03-12,AAOI,0.0
Stocks That Hit 52-Week Lows On Thursday,2020-03-12,A,0.0
Stocks That Hit 52-Week Lows On Thursday,2020-03-12,AAP,0.0
Stocks That Hit 52-Week Lows On Thursday,2020-03-12,AAN,0.0
"Shares of several coronavirus-related companies including vaccine makers, protective apparel manufacturers and emergency medical suppliers are trading higher as the coronavirus continues to spread globally.",2020-03-11,A,0.0
Stocks That Hit 52-Week Lows On Wednesday,2020-03-11,AAN,0.0
Stocks That Hit 52-Week Lows On Wednesday,2020-03-11,AAOI,0.0
Here's How Large Option Traders Are Playing High-Yield AT&T As Market Falls,2020-03-11,AAPL,0.0
Apple To Close All Italy Stores Until Further Notice,2020-03-11,AAPL,0.0
"Airlines Continue Suffering As Delta, American Announce Schedule Cuts, But Crude Bounces",2020-03-10,AAPL,1.0
Morning Market Stats In 5 Minutes,2020-03-10,AAPL,1.0
The Main Challenges Faced By The Upcoming EV Era,2020-03-10,AAPL,1.0
Jedi Wars Between Amazon And Microsoft Are Still Very Much On,2020-03-10,AAPL,1.0
Peloton Shares Tick To Session Low As Hearing Report Apple Working On 'Guided Workout' Fitness App,2020-03-10,AAPL,1.0
101 Stocks Moving In Monday's Mid-Day Session,2020-03-09,AAPL,0.0
Bristol Myers' Phase 3 Trial of Empliciti in Untreated Multiple Myeloma Did Not Meet its Primary Endpoint,2020-03-09,ABBV,0.0
Abbvie Says Partnering With Global Authorities To Determine Efficacy Of HIV Drug In Treating COVID-19,2020-03-09,ABBV,0.0
Investor Movement Index Summary: February 2020,2020-03-09,AAPL,0.0
Crude Awakening: Energy Sector Takes A 20% Spill As Crude Price War Sends Oil To 4-Year Low,2020-03-09,AAPL,0.0
Stocks That Hit 52-Week Lows On Friday,2020-03-06,AAN,1.0
Stocks That Hit 52-Week Lows On Friday,2020-03-06,AAP,1.0
"Benzinga's Top Upgrades, Downgrades For March 6, 2020",2020-03-06,ACAD,1.0
Amerisource Bergen Sent List to Pharmacists of Respiratory Medications It's Placing on Back Order Due to Short Supply,2020-03-06,ABC,1.0
"Citigroup Initiates Coverage On ACADIA Pharmaceuticals with Buy Rating, Announces $69 Price Target",2020-03-06,ACAD,1.0
"Baird Maintains Neutral on ABM Indus, Raises Price Target to $37",2020-03-05,ABM,0.0
"Ambev shares are trading lower. Weakness appears market related, as equities across sectors mover lower amid coronavirus concerns.",2020-03-05,ABEV,0.0
Stocks That Hit 52-Week Lows On Thursday,2020-03-05,AAN,0.0
10 Industrials Stocks Moving In Thursday's Pre-Market Session,2020-03-05,ABB,0.0
Stocks That Hit 52-Week Lows On Thursday,2020-03-05,AAP,0.0
Auto Parts Submarket Looking Good: AutoZone Surpasses Earnings Estimates,2020-03-04,AAP,1.0
ABM Industries Sees FY20 EPS $1.90-$2.10 Vs $1.99 Estimates,2020-03-04,ABM,1.0
"ABM Industries Q1 EPS $0.39 Beats $0.29 Estimate, Sales $1.612B Beat $1.6B Estimate",2020-03-04,ABM,1.0
Shares of several drugmakers and healthcare companies are trading higher following US Super Tuesday results in which Joe Biden won the highest number of delegates. Biden's more 'moderate' healthcare policies have been seen as more favorable for the sector.,2020-03-04,ABC,1.0
Stocks That Hit 52-Week Lows On Wednesday,2020-03-04,AAN,1.0
3 ETFs For Stocks With Positive Earnings Revisions,2020-03-03,ACWI,0.0
Applied Optoelectronics Announces It Will Withdrawal From The Optical Fiber Communications (OFC) Conference 2020 In San Diego Due To Coronavirus Outbreak,2020-03-03,AAOI,0.0
ACADIA Pharma Reports Rare Pediatric Disease Designation For Trofinetide For Treatment Of Rett Syndrome,2020-03-03,ACAD,0.0
"Agilent Technologies Inc Says In January 2020, Net Revenue Was Negatively Impacted Due To The Public Health Crisis In China; Says In Jan 2020, Net Revenue Negatively Impacted Also Due To Extension Of Lunar New Year Resulting In Fewer Selling Days In Month",2020-03-03,A,0.0
"AbbVie, Allergan Receive Final Europan Approval To Close Deal",2020-03-03,ABBV,0.0
Shares of several healthcare companies are trading higher in sympathy with the overall market as it rebounds from a selloff caused by coronavirus fears.,2020-03-02,A,1.0
AbbVie Earlier Reported Results From Phase 3 Study Evaluating VENCLEXTA Did Not Meet Primary Endpoint Of Statistically Significant Improvement Of Overall Survival For Patients With Acute Myeloid Leukemia,2020-03-02,ABBV,1.0
"JP Morgan Maintains Neutral on ACADIA Pharmaceuticals, Lowers Price Target to $33",2020-03-02,ACAD,1.0
140 Biggest Movers From Friday,2020-03-02,ABIO,1.0
140 Biggest Movers From Friday,2020-03-02,ADES,1.0
Stocks That Hit 52-Week Lows On Friday,2020-02-28,AAN,1.0
25 Technology Stocks Moving In Friday's Pre-Market Session,2020-02-28,AAOI,1.0
Altisource Asset Mgmt Q4 EPS $(1) Up From $(2.69) YoY,2020-02-28,AAMC,1.0
"Rosenblatt Maintains Buy on Applied Optoelectronics, Lowers Price Target to $11.5",2020-02-28,AAOI,1.0
"B. Riley FBR Maintains Neutral on Applied Optoelectronics, Lowers Price Target to $8.6",2020-02-28,AAOI,1.0
Stocks That Hit 52-Week Lows On Thursday,2020-02-27,AAN,0.0
"AAON Q4 EPS $0.33 Beats $0.29 Estimate, Sales $122.574M Beat $122.53M Estimate",2020-02-27,AAON,0.0
AAON shares are trading higher after the company reported better-than-expected Q4 EPS and sales.,2020-02-27,AAON,0.0
"Applied Optoelectronics Sees Q1 Adj. EPS $(0.41)-$(0.34) vs $(0.21) Est., Sales $43M-$47M vs $49.6M Est.",2020-02-27,AAOI,0.0
"Applied Optoelectronics Q4 Adj. EPS $(0.18) Beats $(0.23) Estimate, Sales $48.7M Beat $47.81M Estimate",2020-02-27,AAOI,0.0
ACADIA Pharmaceuticals shares are trading higher after the company reported better-than-expected Q4 EPS and sales results.,2020-02-26,ACAD,0.0
21 Stocks Moving In Wednesday's After-Hours Session,2020-02-26,ACAD,0.0
ACADIA Pharmaceuticals Sees FY20 NUPLAZID Net Sales Are Expected To Be Between $440M- $470M,2020-02-26,ACAD,0.0
"ACADIA Pharmaceuticals Q4 EPS $(0.34) Beats $(0.36) Estimate, Sales $98.326M Beat $96.76M Estimate",2020-02-26,ACAD,0.0
"The Daily Biotech Pulse: Menlo Flunks Midstage Trial, GW Pharma's Earnings, COVID-19 Updates",2020-02-26,ACAD,0.0
ABB Earlier Announced Its Partnership With Covariant To Deploy Integrated AI Robotic Solutions,2020-02-25,ABB,0.0
Stocks That Hit 52-Week Lows On Tuesday,2020-02-25,ACH,0.0
"JP Morgan Maintains Neutral on Ares Commercial Real, Raises Price Target to $16.5",2020-02-25,ACRE,0.0
All-Cargo Carriers Eye Surge In Business As Coronavirus Pressures Airline Finances,2020-02-25,AAWW,0.0
"The Daily Biotech Pulse: Moderna Ships COVID-19 Vaccine For Clinics, Mallinckrodt Strikes $1.6B Opioid Settlement",2020-02-25,ACOR,0.0
California-Based Trucking And Warehouse Operator Suddenly Shuts Down,2020-02-24,AAWW,0.0
Shares of several software companies are trading lower as the coronavirus cases surge outside of China. NOTE: The virus has raised fear of a global economic slowdown.,2020-02-24,A,0.0
Shares of several industrial and shipping companies are trading lower amid continued spread of coronavirus including notable upticks in Iran and Italy. NOTE: The virus has raised fear of a global economic slowdown.,2020-02-24,ABB,0.0
"Benzinga's Top Upgrades, Downgrades For February 24, 2020",2020-02-24,A,0.0
"Needham Downgrades Agilent Technologies to Hold, Announces $85 Price Target",2020-02-24,A,0.0
"SunTrust Robinson Humphrey Maintains Buy on Aaron's, Lowers Price Target to $65",2020-02-21,AAN,0.0
"Raymond James Maintains Strong Buy on Aaron's, Lowers Price Target to $60",2020-02-21,AAN,0.0
95 Biggest Movers From Yesterday,2020-02-21,AAN,0.0
Stocks That Hit 52-Week Lows On Friday,2020-02-21,AAN,0.0
"Aaron's Announces Agreement With FTC Regarding Future Contingent Purchase And Sale Agreements; Says Under Agreement, There Are No Fines, Penalties, Admission Of Wrongdoing, Fault Or Liability On The Part Of The Company",2020-02-21,AAN,0.0
71 Stocks Moving In Thursday's Mid-Day Session,2020-02-20,AAN,0.0
"Aaron's Q4 EPS $1.15 Beats $1.07 Estimate, Sales $1.004B Miss $1.01B Estimate",2020-02-20,AAN,0.0
"Aaron's Sees FY20 Adj. EPS $3.80-$4 vs $4.49 Estimate, Sales $4.15B-$4.3B vs $4.45B Est.",2020-02-20,AAN,0.0
Aaron's shares are trading lower after the company reported worse-than-expected Q4 sales results. The company also issued FY20 EPS and sales guidance below analyst estimates.,2020-02-20,AAN,0.0
Stocks That Hit 52-Week Lows On Thursday,2020-02-20,AAN,0.0
10 Biggest Price Target Changes For Wednesday,2020-02-19,AAP,1.0
"RBC Capital Maintains Outperform on Advance Auto Parts, Raises Price Target to $170",2020-02-19,AAP,1.0
